Date,Open,High,Low,Close,Adj Close,Volume
2021-12-14,1156.000000,1165.900024,1145.500000,1162.349976,1100.064087,1972685
2021-12-15,1158.250000,1161.949951,1142.300049,1148.900024,1087.334839,1604301
2021-12-16,1156.000000,1167.900024,1149.550049,1159.750000,1097.603516,2121810
2021-12-17,1172.000000,1182.900024,1165.000000,1171.400024,1108.629150,6373455
2021-12-20,1160.000000,1172.349976,1145.500000,1159.900024,1097.745483,3091768
2021-12-21,1168.900024,1214.949951,1165.050049,1205.000000,1140.428711,6217986
2021-12-22,1218.000000,1226.000000,1210.099976,1222.800049,1157.274780,3809814
2021-12-23,1229.900024,1230.699951,1215.599976,1227.449951,1161.675659,2814281
2021-12-24,1262.150024,1283.800049,1246.150024,1265.199951,1197.402710,15952929
2021-12-27,1268.000000,1277.000000,1254.050049,1267.199951,1199.295532,3372907
2021-12-28,1270.000000,1289.000000,1270.000000,1283.900024,1215.100830,3446067
2021-12-29,1283.000000,1299.000000,1277.099976,1291.900024,1222.671997,2254162
2021-12-30,1291.900024,1326.449951,1282.699951,1317.050049,1246.474609,4518139
2021-12-31,1320.000000,1329.449951,1308.949951,1319.099976,1248.414429,2231508
2022-01-03,1316.349976,1339.900024,1314.099976,1326.150024,1255.086914,2661272
2022-01-04,1329.500000,1336.699951,1307.250000,1333.449951,1261.995605,3367100
2022-01-05,1329.000000,1330.000000,1302.000000,1310.750000,1240.511963,3510253
2022-01-06,1290.000000,1297.800049,1277.000000,1284.900024,1216.047241,4409632
2022-01-07,1297.550049,1298.500000,1282.199951,1290.550049,1221.394531,3898684
2022-01-10,1304.849976,1304.849976,1280.000000,1288.099976,1219.075684,2529949
2022-01-11,1288.650024,1348.000000,1280.000000,1343.650024,1271.649048,6772189
2022-01-12,1354.000000,1357.099976,1331.400024,1352.150024,1279.693359,3162044
2022-01-13,1340.000000,1359.400024,1321.150024,1334.250000,1262.752563,4598005
2022-01-14,1320.000000,1342.949951,1293.000000,1337.199951,1265.544434,5636243
2022-01-17,1273.000000,1273.000000,1243.400024,1258.750000,1191.298340,11973283
2022-01-18,1269.949951,1269.949951,1217.000000,1219.750000,1154.388184,7799487
2022-01-19,1220.000000,1220.500000,1191.000000,1199.199951,1134.939575,8464215
2022-01-20,1200.000000,1201.400024,1170.000000,1175.349976,1121.721436,6172404
2022-01-21,1175.349976,1179.849976,1155.000000,1167.949951,1114.659058,5514748
2022-01-24,1162.500000,1164.500000,1111.000000,1124.900024,1073.573486,5878438
2022-01-25,1115.000000,1139.650024,1088.400024,1123.699951,1072.428223,4725254
2022-01-27,1115.000000,1115.949951,1070.199951,1077.750000,1028.574707,8304735
2022-01-28,1079.000000,1102.199951,1077.250000,1080.449951,1031.151489,7654724
2022-01-31,1100.650024,1113.949951,1092.849976,1099.400024,1049.236938,7572995
2022-02-01,1116.699951,1136.500000,1101.250000,1132.800049,1081.113037,6783774
2022-02-02,1142.900024,1173.849976,1133.300049,1170.949951,1117.522217,6982539
2022-02-03,1162.000000,1170.849976,1151.000000,1156.750000,1103.970093,4169794
2022-02-04,1160.000000,1167.099976,1137.349976,1163.800049,1110.698364,3625482
2022-02-07,1157.000000,1171.349976,1146.000000,1157.349976,1104.542603,3824483
2022-02-08,1158.949951,1169.849976,1148.550049,1161.949951,1108.932861,3267641
2022-02-09,1172.000000,1189.000000,1166.000000,1180.900024,1127.018188,3772972
2022-02-10,1184.949951,1191.900024,1174.099976,1190.349976,1136.036987,2053245
2022-02-11,1179.000000,1179.000000,1158.050049,1163.699951,1110.602905,3912397
2022-02-14,1135.349976,1164.349976,1133.599976,1146.449951,1094.140015,3243813
2022-02-15,1153.500000,1174.000000,1148.099976,1168.550049,1115.231689,3000492
2022-02-16,1178.000000,1182.650024,1160.000000,1167.800049,1114.515991,1885868
2022-02-17,1174.000000,1174.000000,1160.000000,1163.050049,1109.982666,1644055
2022-02-18,1152.849976,1170.099976,1150.099976,1165.000000,1111.843628,2166690
2022-02-21,1153.099976,1169.500000,1150.199951,1164.750000,1111.604980,1706058
2022-02-22,1132.000000,1154.150024,1132.000000,1149.550049,1097.098633,3254855
2022-02-23,1156.000000,1159.000000,1148.050049,1153.000000,1100.391235,1937649
2022-02-24,1106.000000,1134.949951,1092.000000,1098.550049,1048.425659,5469084
2022-02-25,1115.599976,1141.000000,1115.000000,1129.699951,1078.154175,3213276
2022-02-28,1119.599976,1133.300049,1107.000000,1126.949951,1075.529663,4571884
2022-03-02,1124.650024,1124.650024,1109.000000,1115.550049,1064.650146,3867328
2022-03-03,1125.000000,1152.000000,1120.500000,1139.699951,1087.697998,3969380
2022-03-04,1128.000000,1154.849976,1122.650024,1138.449951,1086.505005,3522375
2022-03-07,1111.000000,1161.400024,1110.500000,1154.199951,1101.536499,5249845
2022-03-08,1156.000000,1179.599976,1155.000000,1175.300049,1121.673828,3805165
2022-03-09,1180.000000,1195.000000,1161.099976,1182.699951,1128.735962,3781326
2022-03-10,1198.199951,1198.199951,1175.000000,1192.150024,1137.754883,3834327
2022-03-11,1180.000000,1207.150024,1176.300049,1193.449951,1138.995605,2770879
2022-03-14,1193.449951,1214.800049,1177.650024,1202.849976,1147.966553,5740660
2022-03-15,1207.000000,1214.300049,1168.099976,1176.849976,1123.152954,3003066
2022-03-16,1190.150024,1202.949951,1185.000000,1199.500000,1144.769531,1894018
2022-03-17,1215.000000,1215.000000,1190.800049,1196.900024,1142.288208,6987787
2022-03-21,1199.900024,1209.900024,1165.099976,1168.050049,1114.754517,4046440
2022-03-22,1170.000000,1181.750000,1162.300049,1176.400024,1122.723633,4516870
2022-03-23,1190.000000,1190.849976,1170.000000,1180.699951,1126.827271,2338886
2022-03-24,1169.000000,1194.000000,1169.000000,1192.099976,1137.707031,2351703
2022-03-25,1199.000000,1199.000000,1175.400024,1179.349976,1125.538940,2489854
2022-03-28,1184.900024,1187.599976,1158.199951,1163.949951,1110.841431,3406258
2022-03-29,1167.000000,1175.000000,1163.650024,1167.699951,1114.420410,2443230
2022-03-30,1177.349976,1181.949951,1162.099976,1165.199951,1112.034546,3073672
2022-03-31,1174.800049,1174.800049,1161.000000,1163.750000,1110.650879,3006639
2022-04-01,1161.000000,1174.000000,1152.050049,1169.650024,1116.281494,2479745
2022-04-04,1173.199951,1188.949951,1168.000000,1187.050049,1132.887695,2282137
2022-04-05,1190.000000,1203.000000,1184.099976,1195.449951,1140.904175,2634464
2022-04-06,1190.000000,1194.900024,1167.500000,1170.500000,1117.092773,2838968
2022-04-07,1165.599976,1180.750000,1163.000000,1173.300049,1119.764893,3391918
2022-04-08,1179.000000,1180.000000,1162.550049,1165.349976,1112.177612,2656091
2022-04-11,1164.000000,1164.000000,1131.750000,1133.500000,1081.781006,5679058
2022-04-12,1129.800049,1141.699951,1119.550049,1131.150024,1079.538330,2906617
2022-04-13,1135.000000,1143.099976,1123.000000,1125.099976,1073.764282,1971580
2022-04-18,1110.000000,1112.750000,1084.599976,1101.750000,1051.479614,4391701
2022-04-19,1115.900024,1115.949951,1058.750000,1070.250000,1021.416809,3422431
2022-04-20,1075.000000,1094.800049,1064.699951,1089.400024,1039.693115,2573318
